Time,Stimulus,Raw F3,Raw F4,F3-Cz,F4-Cz,F3-CMA,F4-CMA
77.44312,0,-3.274701,0.6097146,-0.691252,3.1931636,-3.27470094569231,0.609714654307692
77.44702,0,1.174359,0.1125106,-0.34891,-1.4107584,1.17435900938462,0.112510609384616
77.45093,0,0.672279,6.607351,-1.490879,4.444193,0.672278985230769,6.60735098523077
77.45483,0,-1.00509,1.017765,-3.800173,-1.777318,-1.00509000138462,1.01776499861538
77.45874,0,1.605728,3.937819,-0.703149,1.628942,1.60572801169231,3.93781901169231
77.46265,0,2.541148,2.403549,-2.854304,-2.991903,2.54114804784615,2.40354904784615
77.46655,0,-2.668289,1.006574,-4.549125,-0.874262,-2.66828904615385,1.00657395384615
77.47046,0,-3.526204,-1.11918,-4.3705356,-1.9635116,-3.52620408287692,-1.11918008287692
77.47437,0,2.308509,-2.170161,0.521707,-3.956963,2.30850900046154,-2.17016099953846
77.47827,0,0.5141844,0.3949908,-1.2989656,-1.4181592,0.514184489230769,0.394990889230769
77.48218,0,-1.227987,-2.206563,-2.466259,-3.444835,-1.22798699376923,-2.20656299376923
77.48608,0,4.556991,-2.682732,1.673936,-5.565787,4.55699105692308,-2.68273194307692
77.48999,0,-8.424829,0.4982163,-13.372791,-4.4497457,-8.42482899061539,0.498216309384615
77.4939,0,6.002103,2.001664,-0.675046,-4.675485,6.00210299846154,2.00166399846154
77.4978,0,-0.6767385,4.028377,-6.4824615,-1.777346,-0.676738532153846,4.02837696784615
77.50171,0,-1.529073,2.841688,-6.848554,-2.477793,-1.52907301230769,2.84168798769231
77.50562,0,-3.296228,2.5418,-7.177154,-1.339126,-3.29622797876923,2.54180002123077
77.50952,0,-2.474118,-0.02535678,-5.06406,-2.61529878,-2.47411805769231,-0.0253568376923077
77.51343,0,2.946119,-2.980855,-0.92029,-6.847264,2.94611900307692,-2.98085499692308
77.51733,0,-3.549337,1.950024,-6.606232,-1.106871,-3.54933705738462,1.95002394261538
77.52124,0,-5.983589,-1.857435,-7.472479,-3.346325,-5.98358894507692,-1.85743494507692
77.52515,0,2.079743,-0.09840695,-1.761894,-3.94004395,2.079743014,-0.0984069359999999
77.52905,0,-2.195987,0.1219482,-4.434955,-2.1170198,-2.19598699506154,0.121948204938462
77.53296,0,-9.907048,-0.6559846,-9.6117218,-0.3606584,-9.90704802153846,-0.655984621538462
77.53687,0,-7.352873,-2.083282,-8.706262,-3.436671,-7.35287307015385,-2.08328207015385
77.54077,0,-5.462734,-4.400191,-5.1559878,-4.0934448,-5.46273403076923,-4.40019103076923
77.54468,0,-1.843312,-1.798135,-0.8830893,-0.8379123,-1.84331195384615,-1.79813495384615
77.54858,0,-2.453987,1.098257,-0.711594,2.84065,-2.453987068,1.098256932
77.55249,0,1.304873,0.2122926,4.263781,3.1712006,1.30487295846154,0.212292558461538
77.5564,0,2.406632,3.598202,3.543038,4.734608,2.40663200938462,3.59820200938462
77.5603,0,3.653005,2.950908,4.13313,3.431033,3.65300514463077,2.95090814463077
77.56421,0,1.794633,-0.2362818,4.488279,2.4573642,1.79463298252923,-0.236281817470769
77.56812,0,2.135418,-1.344012,5.752753,2.273323,2.13541793846154,-1.34401206153846
77.57202,0,2.708081,-0.7715669,1.9672546,-1.5123933,2.70808099423077,-0.771566905769231
77.57593,0,3.120759,0.4786544,3.4360661,0.7939615,3.12075898169231,0.478654381692308
77.57983,0,7.467175,-0.08936734,8.1192136,0.56267126,7.46717500676923,-0.0893673332307694
77.58374,0,2.88144,-4.096639,4.529449,-2.44863,2.88143996476923,-4.09663903523077
77.58765,0,-0.03842879,-2.738953,-1.04598279,-3.746507,-0.0384288103076923,-2.73895302030769
77.59155,0,3.644707,-1.641757,0.396357,-4.890107,3.64470689938462,-1.64175710061538
77.59546,0,2.546077,0.03434471,0.0373039999999998,-2.47442829,2.54607699427692,0.0343447042769233
77.59937,0,-2.914625,-0.1399565,-7.713438,-4.9387695,-2.91462489276923,-0.139956392769231
77.60327,0,-1.192838,1.71657,-7.361193,-4.451785,-1.19283790061538,1.71657009938462
77.60718,0,-2.199279,0.8131912,-2.4318759,0.5805943,-2.19927900787692,0.813191192123077
77.61109,0,1.662656,1.57665,1.2450378,1.1590318,1.66265605723077,1.57665005723077
77.615,0,4.51499,-3.170801,4.2320121,-3.4537789,4.51498988738462,-3.17080111261538
77.6189,0,-3.465187,-2.319293,-4.604924,-3.45903,-3.46518703938462,-2.31929303938462
77.62281,0,0.9405827,-1.535092,0.6090912,-1.8665835,0.940582673846154,-1.53509202615385
77.62672,0,1.836569,2.05744,-0.901538,-0.680667,1.83656897338462,2.05743997338462
77.63062,0,2.121668,3.756069,0.279997,1.914398,2.12166794927231,3.75606894927231
77.63453,0,4.045422,-4.057372,6.291988,-1.810806,4.04542197738462,-4.05737202261538
77.63844,0,0.7243698,-0.75043,1.685825,0.2110252,0.724369836690769,-0.750429963309231
77.64234,0,2.820199,-0.3075776,0.261842,-2.8659346,2.82019884753846,-0.307577752461538
77.64625,0,4.329324,3.212081,0.213699,-0.903544,4.32932403569231,3.21208103569231
77.65015,0,-0.8343094,0.9407806,-4.1885394,-2.4134494,-0.834309422769231,0.940780577230769
77.65406,0,4.311977,0.851218,4.1107705,0.6500115,4.31197700993846,0.851218009938462
77.65797,0,1.413435,4.518116,1.9176862,5.0223672,1.413435,4.518116
77.66187,0,-2.855598,0.2092642,-3.5302673,-0.4654051,-2.85559797969231,0.209264220307692
77.66578,0,1.064588,-2.389412,2.0625076,-1.3914924,1.06458793475385,-2.38941206524615
77.66969,0,-1.307818,0.8414304,-1.1014455,1.0478029,-1.30781801135385,0.841430388646154
77.67359,0,-0.3683219,-2.25947,0.2058796,-1.6852685,-0.368321872,-2.259469972
77.6775,0,-0.05122262,-0.7144647,2.80263438,2.1393923,-0.051222708923077,-0.714464788923077
77.6814,0,2.101044,-1.665619,3.630296,-0.136367,2.10104401323077,-1.66561898676923
77.68531,0,-1.810824,3.0217,-1.4880637,3.3444603,-1.810824064,3.021699936
77.68922,0,1.987268,2.699898,3.608381,4.321011,1.9872680982,2.6998980982
77.69312,0,1.061734,-1.0181,2.279118,0.199284,1.06173403030769,-1.01809996969231
77.69703,0,-4.229099,2.560636,-1.800379,4.989356,-4.22909890307692,2.56063609692308
77.70094,0,-4.336977,2.721476,-4.1707275,2.8877255,-4.33697698461538,2.72147601538462
77.70484,0,-1.977448,1.171266,-1.5750874,1.5736266,-1.97744798,1.17126602
77.70875,0,-8.912416,1.224119,-8.7183935,1.4181415,-8.91241588801846,1.22411911198154
77.71265,0,-4.032932,-2.633195,-3.2145263,-1.8147893,-4.03293197,-2.63319497
77.71656,0,-1.331467,-2.148716,-0.6396243,-1.4568733,-1.33146705307692,-2.14871605307692
77.72047,0,-9.283859,3.856597,-8.6710145,4.4694415,-9.28385898953846,3.85659701046154
77.72437,0,-7.311674,-2.042668,-5.942126,-0.67312,-7.31167402938462,-2.04266802938462
77.72828,0,1.298494,-2.690627,0.0710140000000001,-3.918107,1.29849399692308,-2.69062700307692
77.73219,0,5.873558,-2.082787,6.948855,-1.00749,5.87355809538462,-2.08278690461538
77.73609,0,-2.643862,-3.186224,0.382535,-0.159827,-2.64386205276923,-3.18622405276923
77.74,0,-3.633322,-1.400707,-2.299695,-0.06708,-3.63332202492308,-1.40070702492308
77.7439,0,-2.745038,0.9585333,-0.787979,2.9155923,-2.74503794907692,0.958533350923077
77.74781,0,-3.91912,-0.7901973,-3.0798083,0.0491144,-3.91911996138462,-0.790197261384615
77.75172,0,-3.259236,-0.5211133,-3.4622704,-0.7241477,-3.25923598190769,-0.521113281907692
77.75562,0,-2.394976,1.65812,-6.510014,-2.456918,-2.39497599384615,1.65812000615385
77.75953,0,-0.03950564,-4.324345,-3.13772264,-7.422562,-0.0395057175384615,-4.32434507753846
77.76344,0,0.2291205,-1.907044,-2.2488125,-4.384977,0.229120424307692,-1.90704407569231
77.76734,0,4.695326,0.132138,-0.289731000000001,-4.852919,4.69532588615385,0.132137886153846
77.77125,0,3.178487,3.739404,-0.233157,0.32776,3.17848702138462,3.73940402138462
77.77515,0,4.758506,-0.3179456,2.491459,-2.5849926,4.75850601723077,-0.317945582769231
77.77906,0,0.7164654,-2.337567,-0.4978166,-3.551849,0.716465412307692,-2.33756698769231
77.78297,0,-5.594286,0.09681308,-8.057497,-2.36639792,-5.59428604246154,0.0968130375384613
77.78687,0,6.363639,0.5983762,3.223874,-2.5413888,6.36363902615385,0.598376226153846
77.79078,0,1.9723,0.9118749,-0.472882,-1.5333071,1.97229999430769,0.911874894307692
77.79469,0,-0.5569515,4.088361,-4.4066535,0.238659,-0.556951496923077,4.08836100307692
77.79859,0,5.763466,-1.90335,2.023617,-5.643199,5.76346614846154,-1.90334985153846
77.8025,0,4.005702,-1.513784,3.0304758,-2.4890102,4.00570203815385,-1.51378396184615
77.8064,0,0.2997972,-2.69146,-1.6244548,-4.615712,0.299797221692308,-2.69145997830769
77.81031,0,9.404062,-0.670804,7.543659,-2.531207,9.40406205015385,-0.670803949846154
77.81422,0,3.611251,-0.5900037,3.8686112,-0.3326435,3.61125102615385,-0.590003673846154
77.81812,0,-0.07262937,-0.676922,0.90784483,0.3035522,-0.0726293267846153,-0.676921956784615
77.82203,0,1.530765,-1.553223,4.131922,1.047934,1.53076495169231,-1.55322304830769
77.82594,0,-2.040057,4.489913,-3.393899,3.136071,-2.04005708553846,4.48991291446154
77.82984,0,-0.786472,3.279688,-1.1556751,2.9104849,-0.786472014615385,3.27968798538462
77.83375,0,0.8899873,-4.850616,3.7994333,-1.94117,0.889987309846154,-4.85061599015385
77.83765,0,-3.03846,-4.546114,-0.109595,-1.617249,-3.03845998784615,-4.54611398784615
77.84156,0,0.1720167,-2.854088,3.5423227,0.516218,0.172016839538462,-2.85408786046154
77.84547,0,0.2665928,-0.9060726,3.8716918,2.6990264,0.266592700923077,-0.906072699076923
77.84937,0,-2.57136,-0.008188651,0.264619,2.827790349,-2.57135998752308,-0.00818863852307686
77.85328,0,-1.052562,1.414796,-0.2548972,2.2124608,-1.05256199092308,1.41479600907692
77.85719,0,-0.09898293,2.986748,2.31801607,5.403747,-0.0989829706153846,2.98674795938462
77.86109,0,-1.595472,2.047271,-0.073237,3.569506,-1.59547196846154,2.04727103153846
77.865,0,1.796671,0.4951437,4.767257,3.4657297,1.79667089261538,0.495143592615385
77.8689,0,1.432214,-0.9021618,3.924044,1.5896682,1.43221399846154,-0.902161801538462
77.87281,0,3.824198,1.348197,5.228704,2.752703,3.82419801153846,1.34819701153846
77.87672,0,2.543472,1.12822,2.7481711,1.3329191,2.54347191384615,1.12821991384615
77.88062,0,-1.78473,1.780082,1.148949,4.713761,-1.78472997092308,1.78008202907692
77.88453,0,0.04714799,2.245028,3.75485999,5.95274,0.0471479963076921,2.24502800630769
77.88844,0,2.295045,6.673905,0.659687,5.038547,2.29504508415385,6.67390508415385
77.89234,0,1.397046,2.918916,1.8893035,3.4111735,1.39704588769231,2.91891588769231
77.89625,0,2.299187,4.336705,3.880497,5.918015,2.29918697646154,4.33670497646154
77.90015,0,7.057268,3.425967,6.2051206,2.5738196,7.05726800461538,3.42596700461538
77.90406,0,-2.674888,3.594342,-4.071497,2.197733,-2.67488801230769,3.59434198769231
77.90797,0,3.026045,1.546385,3.5447187,2.0650587,3.02604504507692,1.54638504507692
77.91187,0,1.504704,-3.357526,4.340774,-0.521456,1.50470396923077,-3.35752603076923
77.91578,0,5.040461,-0.03304968,4.3341469,-0.73936378,5.04046092747692,-0.0330497525230767
77.91969,0,3.7002,1.043803,2.9422297,0.2858327,3.70020003323077,1.04380303323077
77.92359,0,-4.022571,0.2075079,-2.511303,1.7187759,-4.02257085846154,0.207508041538461
77.9275,0,6.066193,1.523058,9.30373,4.760595,6.06619299,1.52305799
77.9314,0,1.345485,-0.2964716,6.481308,4.8393514,1.34548506738462,-0.296471532615385
77.93531,0,3.210746,1.423478,8.196217,6.408949,3.21074595907692,1.42347795907692
77.93922,0,-2.964128,0.7741004,3.378483,7.1167114,-2.96412798230769,0.774100417692308
77.94312,0,-2.093345,3.053364,4.141654,9.288363,-2.09334504738462,3.05336395261538
77.94703,0,-0.4804304,1.541255,4.4296396,6.451325,-0.480430430461538,1.54125496953846
77.95094,0,-1.435848,-0.4958516,4.949017,5.8890134,-1.43584800015385,-0.495851600153846
77.95484,0,-0.5088193,-4.600263,4.7764227,0.684979,-0.508819233538462,-4.60026293353846
77.95876,0,6.80549,-1.267702,7.0831477,-0.9900443,6.805490066,-1.267701934
77.96266,0,0.08368537,2.224957,-0.75564873,1.3856229,0.0836853681538461,2.22495699815385
77.96657,0,4.459453,-2.156855,3.5905705,-3.0257375,4.45945289692308,-2.15685510307692
77.97047,0,-0.2985825,-4.740128,5.5572595,1.115714,-0.298582493076923,-4.74012799307692
77.97438,0,-3.614334,-6.095025,3.227009,0.746318,-3.61433387076923,-6.09502487076923
77.97829,0,-3.943282,-11.89175,-0.289337,-8.237805,-3.94328211076923,-11.8917501107692
77.98219,0,-5.367195,-14.55589,-0.101397,-9.290092,-5.36719477061538,-14.5558897706154
77.9861,0,-8.987025,-11.42381,-4.861782,-7.298567,-8.98702479076923,-11.4238097907692
77.99001,0,-0.9521059,-7.48598,1.1594951,-5.374379,-0.952105836,-7.485979936
77.99391,0,-5.005361,-4.440622,-0.433896,0.130843,-5.00536097230769,-4.44062197230769
77.99782,0,-5.584816,-2.562041,-3.960142,-0.937367,-5.58481595384615,-2.56204095384615
78.00172,0,-1.839568,1.232567,-1.3349819,1.7371531,-1.83956800753846,1.23256699246154
78.00563,0,3.358315,0.3126841,2.7910117,-0.2546192,3.35831491169231,0.312684011692308
78.00954,0,-1.737252,3.889571,-1.77347686,3.85334614,-1.73725209630769,3.88957090369231
78.01344,0,-2.238556,-0.5781951,-0.490435,1.1699259,-2.23855614846154,-0.578195248461538
78.01735,0,0.1442294,-1.573396,1.9148964,0.197271,0.144229391692308,-1.57339600830769
78.02126,0,-5.414871,1.802523,-4.7873669,2.4300271,-5.41487105692308,1.80252294307692
78.02516,0,-1.885135,2.096671,-2.4529977,1.5288083,-1.88513497076923,2.09667102923077
78.02907,0,1.622903,3.301834,0.7083903,2.3873213,1.62290300969231,3.30183400969231
78.03297,0,1.193696,1.0196,-0.832019,-1.006115,1.19369604187846,1.01960004187846
78.03688,0,0.7519875,1.265181,-2.9524765,-2.439283,0.751987492307692,1.26518099230769
78.04079,0,-2.534687,4.699998,-4.37589,2.858795,-2.53468698164615,4.69999801835385
78.04469,0,-3.215294,0.6051629,-5.254103,-1.4336461,-3.215294,0.6051629
78.0486,0,1.442678,-0.8763214,-0.342606,-2.6616054,1.44267798367692,-0.876321416323077
78.05251,0,0.335451,3.077377,-2.983987,-0.242061,0.335450978461538,3.07737697846154
78.05641,0,-2.132593,-0.6489294,-4.92649,-3.4428264,-2.13259297846154,-0.648929378461539
78.06032,0,2.147514,-1.98115,-3.934729,-8.063393,2.14751410461538,-1.98114989538462
78.06422,0,-0.2657692,0.9919133,-7.9040962,-6.6464137,-0.265769239030769,0.991913260969231
78.06813,0,-0.6599041,1.033822,-3.3188931,-1.625167,-0.659904145230769,1.03382195476923
78.07204,0,-1.349135,-1.269943,-5.279652,-5.20046,-1.34913501046154,-1.26994301046154
78.07594,0,7.159576,0.7037194,1.161822,-5.2940346,7.15957605846154,0.703719458461538
78.07985,0,7.055946,3.76562,0.936771999999999,-2.353554,7.05594602938462,3.76562002938462
78.08376,0,4.867869,0.7296625,1.980568,-2.1576385,4.86786896769231,0.729662467692307
78.08766,0,2.748817,1.056592,-1.803668,-3.495893,2.74881698307692,1.05659198307692
78.09157,0,0.1089096,1.048071,-4.8667484,-3.927587,0.108909709492308,1.04807110949231
78.09547,0,-0.5808964,-1.408056,-6.2461724,-7.073332,-0.580896303384615,-1.40805590338462
78.09938,0,-0.7396032,-1.069832,-5.7820402,-6.112269,-0.739603167538462,-1.06983196753846
78.10329,0,-0.7176725,0.509354,-7.6727385,-6.445712,-0.717672568769231,0.509353931230769
78.10719,0,0.8177896,-2.171071,-3.8070884,-6.795949,0.817789629692308,-2.17107097030769
78.1111,0,-1.517118,-1.330178,-5.308056,-5.121116,-1.51711802953846,-1.33017802953846
78.11501,0,-3.555444,-4.16837,-8.057753,-8.670679,-3.55544402830769,-4.16837002830769
78.11891,0,-0.2926013,-5.030708,-5.7974563,-10.535563,-0.292601361692308,-5.03070806169231
78.12282,0,1.996173,2.099103,-6.721415,-6.618485,1.99617308892308,2.09910308892308
78.12672,0,5.504334,2.710386,-4.279243,-7.073191,5.50433387846154,2.71038587846154
78.13063,0,0.4839596,4.184067,-6.3157004,-2.615593,0.483959732461538,4.18406713246154
78.13454,0,2.617764,-1.692578,-2.734346,-7.044688,2.61776395076923,-1.69257804923077
78.13844,0,-1.478166,0.4560088,-6.850028,-4.9158532,-1.47816598461538,0.456008815384615
78.14235,0,-0.2940136,0.6391549,-5.3276006,-4.3944321,-0.294013748461538,0.639154751538462
78.14626,0,0.9242429,2.839121,-5.5225331,-3.607655,0.924242901076923,2.83912100107692
78.15016,0,-4.57393,-3.110689,-8.18253,-6.719289,-4.57392997107692,-3.11068897107692
78.15407,0,-1.800519,2.118686,-6.777967,-2.858762,-1.80051894153846,2.11868605846154
78.15797,0,-1.805002,1.919416,-5.331395,-1.606977,-1.80500194,1.91941606
78.16188,0,-0.21276,0.7219211,-2.304388,-1.3697069,-0.212760071230769,0.721921028769231
78.16579,0,-0.1911592,-1.867798,-3.3560442,-5.032683,-0.191159183076923,-1.86779798307692
78.16969,0,1.884648,0.2798202,-0.944796,-2.5496238,1.88464805953846,0.279820259538461
78.1736,0,-2.427182,2.878805,-4.82122,0.484767,-2.42718194461538,2.87880505538462
78.17751,0,-0.06301204,1.662275,-2.74956404,-1.024277,-0.0630120349230763,1.66227500507692
78.18141,0,-0.4761008,-1.354507,-3.7584608,-4.636867,-0.476100971538461,-1.35450717153846
78.18532,0,-3.452046,-1.795497,-8.950808,-7.294259,-3.45204600461539,-1.79549700461538
78.18922,0,-1.408655,2.169325,-6.669712,-3.091732,-1.40865501692308,2.16932498307692
78.19313,0,0.4768576,0.1024409,-4.5410664,-4.9154831,0.476857626461538,0.102440926461538
78.19704,0,0.8949949,-1.463039,-0.2086891,-2.566723,0.894994976923077,-1.46303892307692
78.20094,0,5.804585,1.137992,6.930932,2.264339,5.80458496015385,1.13799196015385
78.20485,0,1.768111,0.8574338,1.83330002,0.92262282,1.76811085063077,0.857433650630769
78.20876,0,-0.6880493,-1.734454,1.7377007,0.691296,-0.688049272307692,-1.73445397230769
78.21266,0,2.674016,-2.421591,8.005553,2.909946,2.67401603707692,-2.42159096292308
78.21657,0,-3.409998,0.8579064,-1.023281,3.2446234,-3.40999795538462,0.857906444615385
78.22047,0,0.5564434,-3.029503,5.6552934,2.069347,0.556443427692308,-3.02950297230769
78.22438,0,-0.599025,-0.5770239,5.78894,5.8109411,-0.599025014061538,-0.577023914061538
78.22829,0,-2.098732,-3.05842,3.159743,2.200055,-2.09873206492308,-3.05842006492308
78.23219,0,0.1769826,0.1956295,3.2608136,3.2794605,0.176982620615385,0.195629520615385
78.2361,0,0.7124737,-2.098559,4.0957857,1.284753,0.712473681538461,-2.09855901846154
78.24001,0,-1.477668,-0.5179052,2.244922,3.2046848,-1.47766797692308,-0.517905176923077
78.24391,0,0.9829069,-1.39731,4.8187029,2.438486,0.982907006307692,-1.39730989369231
78.24782,0,3.487698,-1.760798,7.023427,1.774931,3.48769793384615,-1.76079806615385
78.25172,0,0.5272332,-2.152506,4.2474092,1.56767,0.527233173846154,-2.15250602615385
78.25563,0,-1.850765,-2.094725,2.731852,2.487892,-1.85076501692308,-2.09472501692308
78.25954,0,-2.562452,-0.01033933,1.166133,3.71824567,-2.56245199738462,-0.0103393273846155
78.26344,0,-0.7322572,-2.83656,1.8351508,-0.269152,-0.732257173846154,-2.83655997384615
78.26735,0,3.356389,-0.9325886,6.883867,2.5948894,3.35638901507692,-0.932588584923077
78.27126,0,-2.897969,3.39936,-0.951314,5.346015,-2.89796904461538,3.39935995538462
78.27516,0,-2.35847,-1.584281,-1.10807,-0.333881,-2.35846991876923,-1.58428091876923
78.27907,0,-3.834684,-2.779342,1.56042,2.615762,-3.834683966,-2.779341966
78.28297,0,1.950739,-1.320329,5.463198,2.19213,1.95073887015385,-1.32032912984615
78.28688,0,-2.635587,-2.336047,-2.4814703,-2.1819303,-2.63558705167692,-2.33604705167692
78.29079,0,0.2235427,-0.3966588,1.0072579,0.3870564,0.223542657415385,-0.396658842584615
78.29469,0,1.79711,0.4788192,2.860351,1.5420602,1.79710993676923,0.478819136769231
78.2986,0,-0.431967,2.341219,1.578217,4.351403,-0.431967061538462,2.34121893846154
78.30251,0,-4.975255,0.5715036,-1.64449,3.9022686,-4.97525503446154,0.571503565538462
78.30642,0,-6.772306,-0.22898,-3.12431,3.419016,-6.77230596461539,-0.228979964615385
78.31033,0,-9.276093,-0.8570817,-5.961463,2.4575483,-9.27609297507692,-0.857081675076923
78.31423,0,4.994801,2.159708,8.598749,5.763656,4.99480100769231,2.15970800769231
78.31814,0,-3.705905,-1.104777,-1.214736,1.386392,-3.70590503,-1.10477703
78.32204,0,-3.842176,-0.05846054,-2.266843,1.51687246,-3.84217599430769,-0.0584605343076921
78.32595,0,-3.746486,-1.226217,-3.1069561,-0.5866871,-3.74648600461538,-1.22621700461538
78.32986,0,1.87304,6.010305,2.0957254,6.2329904,1.87304001538462,6.01030501538462
78.33376,0,-0.9223592,3.737461,-0.4952087,4.1646115,-0.92235922,3.73746098
78.33767,0,-1.386957,-0.2820605,-0.302388,0.8025085,-1.38695695415385,-0.282060454153846
78.34158,0,-1.073981,6.568381,1.245192,8.887554,-1.07398102907692,6.56838097092308
78.34548,0,-1.817077,3.905067,1.246095,6.968239,-1.81707708,3.90506692
78.34939,0,-6.653222,-0.2669976,-6.3270811,0.0591433,-6.65322209964615,-0.266997699646154
78.35329,0,2.932659,0.8883061,0.969473,-1.0748799,2.93265897476923,0.888306074769231
78.3572,0,2.340994,-2.942528,4.820304,-0.463218,2.34099404246154,-2.94252795753846
78.36111,0,-0.8756216,-0.7700403,2.1647454,2.2703267,-0.875621612523077,-0.770040312523077
78.36501,0,-0.3763041,-1.995008,0.1466783,-1.4720256,-0.376304045076923,-1.99500794507692
78.36892,0,9.596588,1.714843,10.1344843,2.2527393,9.59658797230769,1.71484297230769
78.37283,0,4.991857,5.292867,4.3778774,4.6788874,4.99185706323077,5.29286706323077
78.37673,0,7.962523,2.634584,5.165749,-0.16219,7.96252309695385,2.63458409695385
78.38064,0,5.36787,3.250889,5.44467221,3.32769121,5.36787016015385,3.25088916015385
78.38454,0,0.8758897,-0.9545121,1.8163062,-0.0140956,0.875889743538462,-0.954512056461538
78.38845,0,2.41362,-3.0201,4.270127,-1.163593,2.41362010969231,-3.02009989030769
78.39236,0,0.1731037,-2.218425,-1.1069163,-3.498445,0.173103665692308,-2.21842503430769
78.39626,0,4.091208,0.5752676,1.030108,-2.4858324,4.09120803938462,0.575267639384615
78.40017,0,8.35972,2.941158,8.2361282,2.8175662,8.35972001538461,2.94115801538462
78.40408,0,-2.65919,1.465986,-4.321148,-0.195972,-2.65919015523077,1.46598584476923
78.40798,0,5.813972,-3.652639,1.539045,-7.927566,5.81397193753846,-3.65263906246154
78.41189,0,3.446851,-1.216,1.963339,-2.699512,3.44685108636923,-1.21599991363077
78.41579,0,-2.966396,0.4803648,-3.5964569,-0.1496961,-2.96639602046154,0.480364779538462
78.4197,0,-3.339801,-0.5963167,-4.650291,-1.9068067,-3.33980098215385,-0.596316682153846
78.42361,0,3.128832,-1.696829,2.051763,-2.773898,3.12883210646154,-1.69682889353846
78.42751,0,-2.438773,-4.343071,-3.777904,-5.682202,-2.43877300584615,-4.34307100584615
78.43142,0,-2.511803,-4.167655,-4.662954,-6.318806,-2.51180296092308,-4.16765496092308
78.43533,0,-5.649935,-3.986287,-7.532838,-5.86919,-5.64993490769231,-3.98628690769231
78.43923,0,-3.539529,-1.56965,-5.290367,-3.320488,-3.53952900613846,-1.56965000613846
78.44314,0,-0.2650152,-2.308891,-0.0931872,-2.137063,-0.265015310769231,-2.30889111076923
78.44704,0,-8.79199,-1.94094,-10.650054,-3.799004,-8.79199004449231,-1.94094004449231
78.45095,0,-3.792269,-1.055817,-6.243048,-3.506596,-3.79226913484615,-1.05581713484615
78.45486,0,0.5779049,0.5123596,-3.7755541,-3.8410994,0.577904972307692,0.512359672307692
78.45876,0,1.209794,-2.14587,-0.652318,-4.007982,1.20979395892308,-2.14587004107692
78.46267,0,5.399698,-1.947449,5.915328,-1.431819,5.39969801723077,-1.94744898276923
78.46658,0,0.92308,4.837923,-1.388562,2.526281,0.923080042153846,4.83792304215385
78.47048,0,-4.02593,-7.170626,-5.0121203,-8.1568163,-4.02593003230769,-7.17062603230769
78.47439,0,-1.501064,-2.025466,-0.766104,-1.290506,-1.50106411744615,-2.02546611744615
78.47829,0,-1.789989,-1.941036,-4.002777,-4.153824,-1.78998893661538,-1.94103593661538
78.4822,0,-3.621847,-0.576867,-5.145141,-2.100161,-3.62184685538462,-0.576866855384616
78.48611,0,-3.586907,-2.118062,-3.6029069,-2.1340619,-3.58690701452308,-2.11806201452308
78.49001,0,-1.391946,-2.819667,-5.479352,-6.907073,-1.39194607,-2.81966707
78.49392,0,2.68886,-0.7444838,0.788433,-2.6449108,2.68885994076923,-0.744483859230769
78.49783,0,1.439256,-0.4520238,-4.302261,-6.1935408,1.43925608123077,-0.452023718769231
78.50173,0,-5.152238,0.5725324,-8.174367,-2.4495966,-5.15223792753846,0.572532472461539
78.50564,0,-0.9310837,4.975916,-5.0903657,0.816634,-0.931083793076923,4.97591590692308
78.50954,0,-4.74601,1.382619,-8.340808,-2.212179,-4.74601008830769,1.38261891169231
78.51345,0,-2.172029,2.465806,-3.746046,0.891789,-2.17202910769231,2.46580589230769
78.51736,0,1.689923,3.247385,-1.785501,-0.228039,1.68992303384615,3.24738503384615
78.52126,0,-0.64267,6.008847,-4.656871,1.994646,-0.642670061230769,6.00884693876923
78.52517,0,1.45797,5.145618,-1.028328,2.65932,1.45796997538462,5.14561797538462
78.52908,0,-2.329427,2.846794,-4.212099,0.964122,-2.32942710307692,2.84679389692308
78.53298,0,-2.621402,3.924385,-5.493571,1.052216,-2.62140200618462,3.92438499381538
78.53689,0,-1.909403,2.696284,-3.079599,1.526088,-1.90940300123077,2.69628399876923
78.54079,0,-1.482205,4.079297,-2.907467,2.654035,-1.48220496461538,4.07929703538462
78.5447,0,-1.846741,5.335628,-1.0636641,6.1187049,-1.84674104615385,5.33562795384615
78.54861,0,-4.384048,5.342782,-3.7492287,5.9776013,-4.38404785092308,5.34278214907692
78.55251,0,2.013629,3.983903,2.4148875,4.3851615,2.01362900769231,3.98390300769231
78.55642,0,-2.342568,0.3077164,-1.8737993,0.7764851,-2.34256799469231,0.307716405307693
78.56033,0,-1.875151,0.1309197,-1.6964557,0.309615,-1.87515101769231,0.130919682307693
78.56423,0,2.662816,0.9908878,3.4821954,1.8102672,2.66281598569231,0.990887785692308
78.56814,0,7.923113,3.433488,7.8086197,3.3189947,7.923113078,3.433488078
78.57204,0,-1.434082,2.386222,-0.6618494,3.1584546,-1.43408208215385,2.38622191784615
78.57595,0,-1.292843,5.048204,-0.477334,5.863713,-1.29284294992308,5.04820405007692
78.57986,0,-2.34052,5.787718,-1.335036,6.793202,-2.34052002153846,5.78771797846154
78.58376,0,0.9279316,5.399774,0.87438881,5.34623121,0.927931597076923,5.39977399707692
78.58767,0,-3.195786,2.903452,0.431133,6.530371,-3.19578597430769,2.90345202569231
78.59158,0,0.8526337,4.352813,5.4549557,8.955135,0.852633659846154,4.35281295984615
